Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Maliach",,"Entire Session",10:34:15,12:17:32,10:17:41,12:17:32,01:43:16,4942,215,39,1,0.38,30,0.56,0.52,25.47,47.85,58,54,4.87,503,
"Maliach",,"Entire Session - Live",10:40:29,12:01:29,10:17:41,12:17:32,01:20:59,4289,215,39,1,0.49,30,0.72,0.67,25.47,52.95,58,54,6.21,503,
"Maliach",,"Warm-up, Mobility",10:43:28,10:47:48,10:17:41,12:17:32,00:04:20,394,0,0,0,0,0,0,0,13.98,90.82,0,0,1.64,7,
"Maliach",,"Rondo 4vs2 (9*9m)",10:48:03,10:58:25,10:17:41,12:17:32,00:10:22,498,1,0,0,0,0,1.64,0.67,15.03,48.05,17,7,3.58,37,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 1",11:01:57,11:03:28,10:17:41,12:17:32,00:01:30,200,25,1,0,0.74,0,2,4.66,20.37,132.97,3,7,33.87,51,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 2",11:04:14,11:05:45,10:17:41,12:17:32,00:01:30,116,0,0,0,0,0,1.32,2.64,13.83,76.33,2,4,13.79,21,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 3",11:06:31,11:08:02,10:17:41,12:17:32,00:01:31,154,1,0,0,0,0,1.32,0,15.08,101.14,2,0,10.58,16,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 4",11:08:50,11:10:23,10:17:41,12:17:32,00:01:32,204,19,0,0,0,0,4.55,5.2,18.73,132.6,7,8,31.22,48,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 5",11:11:08,11:12:40,10:17:41,12:17:32,00:01:32,78,0,0,0,0,0,0.65,0.65,12.84,50.69,1,1,4.19,6,
"Maliach",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 6",11:13:27,11:14:56,10:17:41,12:17:32,00:01:29,161,3,0,0,0,0,1.35,2.02,16.18,108.62,2,3,21.4,32,
"Maliach",,"SSG 7vs7 (28*42m) Set 1",11:18:39,11:21:09,10:17:41,12:17:32,00:02:29,302,23,0,0,0,0,0.8,0.8,19.5,120.73,2,2,20.12,50,
"Maliach",,"SSG 7vs7 (28*42m) Set 2",11:22:11,11:24:42,10:17:41,12:17:32,00:02:49,275,29,1,0,0.4,0,3.19,2.13,20.6,97.38,9,6,16.99,48,
"Maliach",,"SSG 7vs7 (28*42m) Set 3",11:25:44,11:28:12,10:17:41,12:17:32,00:02:28,272,53,17,1,7.16,12,3.63,1.21,25.47,109.74,9,3,33.99,84,
"Maliach",,"SSG 7vs7 (28*42m) Set 4",11:29:13,11:31:44,10:17:41,12:17:32,00:02:30,279,42,1,0,0.22,0,0.8,3.58,19.96,111.11,2,9,24.74,62,
"Biton",,"Entire Session",10:26:32,12:17:27,10:17:41,12:17:32,01:50:52,1900,4,0,0,0,0,0,0.02,15.44,17.14,0,2,0.09,10,
"Biton",,"Entire Session - Live",10:40:29,12:01:29,10:17:41,12:17:32,01:20:59,1369,4,0,0,0,0,0,0.02,15.44,16.9,0,2,0.1,8,
"Beni",,"Entire Session",10:34:28,12:14:23,10:17:41,12:17:32,01:39:53,6381,273,85,30,1.16,131,0.58,0.6,41.17,63.88,58,60,7.24,723,
"Beni",,"Entire Session - Live",10:40:29,12:01:29,10:17:41,12:17:32,01:20:59,5644,273,85,30,1.42,131,0.7,0.74,41.17,69.68,57,60,8.92,722,
"Beni",,"Warm-up, Mobility",10:43:28,10:47:48,10:17:41,12:17:32,00:04:20,388,4,0,0,0,0,0,0,17.26,89.53,0,0,2.92,13,
"Beni",,"Rondo 4vs2 (9*9m)",10:48:03,10:58:25,10:17:41,12:17:32,00:10:22,613,0,0,0,0,0,1.25,0.67,15.29,59.06,13,7,4.22,44,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 1",11:01:57,11:03:28,10:17:41,12:17:32,00:01:30,131,4,0,0,0,0,2,2.66,17.53,87.18,3,4,16.83,25,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 2",11:04:14,11:05:45,10:17:41,12:17:32,00:01:30,150,0,0,0,0,0,0.66,0.66,14,99.31,1,1,11.48,17,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 3",11:06:31,11:08:02,10:17:41,12:17:32,00:01:31,202,11,0,0,0,0,4.61,4.61,16.4,133.27,7,7,37.57,57,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 4",11:08:50,11:10:23,10:17:41,12:17:32,00:01:32,153,0,0,0,0,0,3.25,1.95,14.05,99.27,5,3,11.94,18,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 5",11:11:08,11:12:40,10:17:41,12:17:32,00:01:32,144,0,0,0,0,0,1.95,0.65,13.25,94.03,3,1,15.2,23,
"Beni",,"Possession Game 8vs4, 3 Groups of 4 (14*21m) Set 6",11:13:27,11:14:56,10:17:41,12:17:32,00:01:29,212,18,0,0,0,0,1.35,1.35,16.78,142.57,2,2,29.59,44,
"Beni",,"SSG 7vs7 (28*42m) Set 1",11:18:39,11:21:09,10:17:41,12:17:32,00:02:29,320,21,25,0,9.83,30,1.6,1.2,24.52,127.98,4,3,28.18,70,
"Beni",,"SSG 7vs7 (28*42m) Set 2",11:22:11,11:24:42,10:17:41,12:17:32,00:02:49,324,26,0,0,0,0,2.13,3.55,19.33,114.85,6,10,23.62,67,
"Beni",,"SSG 7vs7 (28*42m) Set 3",11:25:44,11:28:12,10:17:41,12:17:32,00:02:28,330,57,23,0,9.43,26,1.21,2.02,24.13,133.18,3,5,36.79,91,
"Beni",,"SSG 7vs7 (28*42m) Set 4",11:29:13,11:31:44,10:17:41,12:17:32,00:02:30,303,31,0,0,0,0,0.4,0.8,17.58,120.4,1,2,26.27,66,
"Beni",,"SSG 7vs7 (28*42m) Set 5",11:32:45,11:35:16,10:17:41,12:17:32,00:02:31,305,46,20,0,7.96,17,0.79,2.38,23.62,120.81,2,6,31.74,80,
"Beni",,"SSG 7vs7 (28*42m) Set 6",11:36:16,11:38:49,10:17:41,12:17:32,00:02:33,308,47,8,0,3.13,4,2.35,1.96,21.87,120.66,6,5,27.76,71,
"Bazea",,"Entire Session",10:29:11,12:17:26,10:17:41,12:17:32,01:48:12,1897,45,0,0,0,0,0.1,0.08,17.79,17.53,11,9,0.14,15,
"Bazea",,"Entire Session - Live",10:40:29,12:01:29,10:17:41,12:17:32,01:20:59,1228,45,0,0,0,0,0.14,0.11,17.79,15.16,11,9,0.18,14,
"Zada",,"Entire Session",10:17:41,12:17:06,10:17:41,12:17:32,01:59:23,7728,681,335,146,4.03,520,0.81,0.83,30.76,64.73,97,99,11.13,1329,
"Zada",,"Entire Session - Live",10:40:29,12:01:29,10:17:41,12:17:32,01:20:59,6348,660,320,144,5.72,500,1.12,1.22,30.76,78.38,91,99,15.83,1282,
"Zada",,"Warm-up, Mobility",10:43:28,10:47:48,10:17:41,12:17:32,00:04:20,393,0,0,0,0,0,0.23,0,14.4,90.62,1,0,1.18,5,
"Zada",,"Rondo 4vs2 (9*9m)",10:48:03,10:58:25,10:17:41,12:17:32,00:10:22,586,5,0,0,0,0,1.45,1.74,18.84,56.45,15,18,6.59,68,
