Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Baco",,"Entire Session",10:55:20,12:20:24,10:49:07,12:43:10,01:25:02,5181,393,314,0,3.69,373,0.4,0.15,24.8,60.92,34,13,8.21,698,
"Baco",,"Warm-up, Mobility",11:03:43,11:07:13,10:49:07,12:43:10,00:03:30,467,0,0,0,0,0,0,0,12.29,133.06,0,0,0,0,
"Baco",,"Entire Session - Live",11:08:07,12:14:33,10:49:07,12:43:10,01:06:25,4502,393,314,0,4.72,373,0.51,0.2,24.8,67.78,34,13,10.49,697,
"Baco",,"Rondo 6vs2 (6*6m)",11:08:10,11:20:12,10:49:07,12:43:10,00:12:02,348,0,0,0,0,0,0.08,0,11.9,28.93,1,0,0.67,8,
"Baco",,"Short Accelerations 3''/12''",11:20:30,11:21:30,10:49:07,12:43:10,00:01:00,180,38,17,0,17.45,26,3.99,1,22.9,180.12,4,1,43.39,43,
"Baco",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 1",11:24:25,11:26:55,10:49:07,12:43:10,00:02:29,213,7,0,0,0,0,1.2,0.4,16.85,85.07,3,1,9.71,24,
"Baco",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 2",11:27:59,11:30:26,10:49:07,12:43:10,00:02:26,231,23,0,0,0,0,0.41,0.82,18.1,94.42,1,2,17.7,43,
"Baco",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 3",11:31:32,11:33:57,10:49:07,12:43:10,00:02:25,203,6,0,0,0,0,0.41,0,16.7,83.77,1,0,6.9,17,
"Baco",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 4",11:34:58,11:37:28,10:49:07,12:43:10,00:02:30,308,52,0,0,0,0,1.59,1.59,18.89,122.72,4,4,24.47,61,
"Baco",,"LSG 11vs11 (68*65m) Set 1",11:42:12,11:45:43,10:49:07,12:43:10,00:03:30,328,29,3,0,0.82,7,0.28,0,21.61,93.37,1,0,10.04,35,
"Baco",,"LSG 11vs11 (68*65m) Set 2",11:47:12,11:50:50,10:49:07,12:43:10,00:03:38,342,16,7,0,1.97,9,1.65,0.55,23.18,93.9,6,2,9.64,35,
"Baco",,"LSG 11vs11 (68*65m) Set 3",11:52:13,11:55:55,10:49:07,12:43:10,00:03:41,334,32,0,0,0,0,0.54,0,19.78,90.24,2,0,10.43,39,
"Baco",,"LSG 11vs11 (68*65m) Set 4",11:57:14,12:01:14,10:49:07,12:43:10,00:04:00,422,64,5,0,1.25,0,1.25,0.75,20.25,105.31,5,3,19.58,78,
"Baco",,"Acceleration to Sprint 6*75m, 12''/36''",12:04:56,12:09:21,10:49:07,12:43:10,00:04:24,561,119,280,0,63.49,331,0.68,0,24.8,127.11,3,0,68.51,302,
"Glazer",,"Entire Session",10:50:24,12:37:53,10:49:07,12:43:10,01:47:27,6632,492,278,189,4.34,491,0.55,0.49,29.05,61.72,59,53,9.53,1025,
"Glazer",,"Warm-up, Mobility",11:03:43,11:07:13,10:49:07,12:43:10,00:03:30,528,0,0,0,0,0,0,0,12.6,150.46,0,0,0,0,
"Glazer",,"Entire Session - Live",11:08:07,12:14:33,10:49:07,12:43:10,01:06:25,4652,443,272,189,6.93,491,0.57,0.57,29.05,70.03,38,38,13.88,922,
"Glazer",,"Rondo 6vs2 (6*6m)",11:08:10,11:20:12,10:49:07,12:43:10,00:12:02,384,0,0,0,0,0,0.33,0.33,13.08,31.87,4,4,0.97,12,
"Glazer",,"Short Accelerations 3''/12''",11:20:30,11:21:30,10:49:07,12:43:10,00:01:00,195,51,30,0,29.7,46,0,0,22.89,194.85,0,0,55.07,55,
"Glazer",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 1",11:24:25,11:26:55,10:49:07,12:43:10,00:02:29,224,23,3,0,1.12,0,0.8,2,20.36,89.76,2,5,17.87,45,
"Glazer",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 2",11:27:59,11:30:26,10:49:07,12:43:10,00:02:26,191,6,0,0,0,0,1.63,0.82,15.99,77.98,4,2,8.5,21,
"Glazer",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 3",11:31:32,11:33:57,10:49:07,12:43:10,00:02:25,221,27,5,0,2.17,0,1.65,1.65,22.83,91.3,4,4,20.08,49,
"Glazer",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 4",11:34:58,11:37:28,10:49:07,12:43:10,00:02:30,159,18,2,0,0.67,0,1.2,0.8,20.22,63.46,3,2,8.3,21,
"Glazer",,"LSG 11vs11 (68*65m) Set 1",11:42:12,11:45:43,10:49:07,12:43:10,00:03:30,431,71,10,0,2.8,0,1.14,0.85,22.84,122.71,4,3,25.27,89,
"Glazer",,"LSG 11vs11 (68*65m) Set 2",11:47:12,11:50:50,10:49:07,12:43:10,00:03:38,422,55,9,0,2.36,10,0.27,0.27,25.11,115.98,1,1,19.27,70,
"Glazer",,"LSG 11vs11 (68*65m) Set 3",11:52:13,11:55:55,10:49:07,12:43:10,00:03:41,438,72,4,0,1.08,5,1.08,2.16,21.24,118.28,4,8,22.24,82,
"Glazer",,"LSG 11vs11 (68*65m) Set 4",11:57:14,12:01:14,10:49:07,12:43:10,00:04:00,425,35,16,0,4.1,20,0.5,1.25,23.26,106.18,2,5,17.57,70,
"Glazer",,"Acceleration to Sprint 6*75m, 12''/36''",12:04:56,12:09:21,10:49:07,12:43:10,00:04:24,570,55,191,189,85.98,396,0.91,0,29.05,129.17,4,0,83.99,371,
"Shalom",,"Entire Session",10:52:45,12:19:58,10:49:07,12:43:10,01:27:11,4212,303,277,24,3.45,328,0.18,0.13,27.61,48.3,16,11,6.47,565,
"Shalom",,"Warm-up, Mobility",11:03:43,11:07:13,10:49:07,12:43:10,00:03:30,432,0,0,0,0,0,0,0,10.78,123.16,0,0,0,0,
"Shalom",,"Entire Session - Live",11:08:07,12:14:33,10:49:07,12:43:10,01:06:25,3444,303,277,24,4.52,328,0.24,0.17,27.61,51.84,16,11,8.5,565,
"Shalom",,"Rondo 6vs2 (6*6m)",11:08:10,11:20:12,10:49:07,12:43:10,00:12:02,469,0,0,0,0,0,0.42,0.33,11.79,38.96,5,4,1.01,12,
"Shalom",,"Short Accelerations 3''/12''",11:20:30,11:21:30,10:49:07,12:43:10,00:01:00,164,44,3,0,2.88,7,0,0,21.76,164.1,0,0,31.81,32,
"Shalom",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 1",11:24:25,11:26:55,10:49:07,12:43:10,00:02:29,289,41,0,0,0,0,1.2,0.8,18.35,115.65,3,2,17.66,44,
"Shalom",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 2",11:27:59,11:30:26,10:49:07,12:43:10,00:02:26,306,27,1,0,0.46,0,0.41,0.41,20.33,125.18,1,1,16.07,39,
"Shalom",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 3",11:31:32,11:33:57,10:49:07,12:43:10,00:02:25,287,13,0,0,0,0,1.24,1.24,17.27,118.65,3,3,13.89,34,
"Shalom",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 4",11:34:58,11:37:28,10:49:07,12:43:10,00:02:30,363,59,0,0,0,0,0.8,0.4,19.16,144.78,2,1,25.54,64,
"Shalom",,"Acceleration to Sprint 6*75m, 12''/36'' (Rehabilitation)",11:40:22,11:44:45,10:49:07,12:43:10,00:04:22,516,113,273,24,67.69,321,0.46,0,27.61,117.94,2,0,76.32,334,
"Revivo",,"Entire Session",10:54:44,12:12:27,10:49:07,12:43:10,01:17:42,4977,503,441,86,6.78,596,0.59,0.4,27.78,64.04,46,31,12.58,978,
"Revivo",,"Warm-up, Mobility",11:03:43,11:07:13,10:49:07,12:43:10,00:03:30,430,10,0,0,0,0,0,0,15.96,122.51,0,0,1.15,4,
"Revivo",,"Entire Session - Live",11:08:07,12:12:27,10:49:07,12:43:10,01:04:19,4390,493,441,86,8.19,596,0.72,0.48,27.78,68.26,46,31,15.14,974,
"Revivo",,"Rondo 6vs2 (6*6m)",11:08:10,11:20:12,10:49:07,12:43:10,00:12:02,379,0,0,0,0,0,0.08,0,13.58,31.47,1,0,0.36,4,
"Revivo",,"Short Accelerations 3''/12''",11:20:30,11:21:30,10:49:07,12:43:10,00:01:00,77,22,17,0,17.09,22,0,0,24.6,77.1,0,0,29.71,30,
"Revivo",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 1",11:24:25,11:26:55,10:49:07,12:43:10,00:02:29,234,34,15,0,6.2,17,2.4,0.8,22.59,93.54,6,2,26.22,66,
"Revivo",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 2",11:27:59,11:30:26,10:49:07,12:43:10,00:02:26,220,37,0,0,0,0,2.04,1.23,19.37,89.77,5,3,20.95,51,
"Revivo",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 3",11:31:32,11:33:57,10:49:07,12:43:10,00:02:25,241,44,18,0,7.34,16,1.65,2.48,23.16,99.7,4,6,23.97,58,
"Revivo",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 4",11:34:58,11:37:28,10:49:07,12:43:10,00:02:30,223,29,3,0,1.34,5,1.99,1.2,20.82,88.99,5,3,17.56,44,
"Revivo",,"LSG 11vs11 (68*65m) Set 1",11:42:12,11:45:43,10:49:07,12:43:10,00:03:30,403,39,42,15,16.17,60,0.85,1.14,27.68,114.73,3,4,28.06,99,
"Revivo",,"LSG 11vs11 (68*65m) Set 2",11:47:12,11:50:50,10:49:07,12:43:10,00:03:38,352,51,41,1,11.52,47,0.55,0.55,25.4,96.73,2,2,22.45,82,
"Revivo",,"LSG 11vs11 (68*65m) Set 3",11:52:13,11:55:55,10:49:07,12:43:10,00:03:41,387,80,10,0,2.82,13,1.62,1.35,22.6,104.66,6,5,27,100,
"Revivo",,"LSG 11vs11 (68*65m) Set 4",11:57:14,12:01:14,10:49:07,12:43:10,00:04:00,446,59,44,19,15.75,66,2.75,1.5,27.78,111.23,11,6,33.16,133,
"Revivo",,"Acceleration to Sprint 6*75m, 12''/36''",12:04:56,12:09:21,10:49:07,12:43:10,00:04:24,532,88,242,51,66.41,331,0.45,0,27.04,120.65,2,0,65.43,289,
"Agvadish",,"Entire Session",10:53:37,12:20:07,10:49:07,12:43:10,01:26:27,6096,646,383,256,7.39,717,0.59,0.5,33.87,70.51,51,43,13.79,1193,
"Agvadish",,"Warm-up, Mobility",11:03:43,11:07:13,10:49:07,12:43:10,00:03:30,447,0,0,0,0,0,0,0,11.7,127.46,0,0,0,0,
"Agvadish",,"Entire Session - Live",11:08:07,12:14:33,10:49:07,12:43:10,01:06:25,5215,646,383,256,9.62,717,0.77,0.65,33.87,78.51,51,43,17.95,1193,
"Agvadish",,"Rondo 6vs2 (6*6m)",11:08:10,11:20:12,10:49:07,12:43:10,00:12:02,417,0,0,0,0,0,0.25,0.33,14.96,34.66,3,4,0.79,9,
"Agvadish",,"Short Accelerations 3''/12''",11:20:30,11:21:30,10:49:07,12:43:10,00:01:00,235,94,46,1,47.5,76,1,0,25.82,234.46,1,0,76.73,77,
"Agvadish",,"Possession Game 10vs10+2J, Count to 100 (36*54m) Set 1",11:24:25,11:26:55,10:49:07,12:43:10,00:02:29,271,32,13,0,5.14,17,2.8,2.8,22.6,108.66,7,7,28.74,72,
