Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Baco",,"Entire Session",11:28:57,12:54:13,11:11:33,13:09:03,01:25:15,4490,236,23,7,0.36,30,0.19,0.2,27.99,52.67,16,17,3.58,305,
"Baco",,"Entire Session - Live",11:31:14,12:49:33,11:11:33,13:09:03,01:18:18,4162,236,23,7,0.39,30,0.2,0.22,27.99,53.15,16,17,3.87,303,
"Baco",,"Rondo 6vs2 (6*6m)",11:34:46,11:49:46,11:11:33,13:09:03,00:15:00,401,0,0,0,0,0,0.07,0.07,11.17,26.74,1,1,0.4,6,
"Baco",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 1",11:54:13,11:56:12,11:11:33,13:09:03,00:01:58,197,1,0,0,0,0,0,0,14.7,99.35,0,0,7.42,15,
"Baco",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 3",11:59:20,12:01:18,11:11:33,13:09:03,00:01:58,192,2,0,0,0,0,0.51,1.52,15.17,97.31,1,3,12.93,25,
"Baco",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 5",12:04:20,12:06:20,11:11:33,13:09:03,00:02:00,212,15,0,0,0,0,0,1,19.57,105.51,0,2,14.79,30,
"Baco",,"Tactical Defense & Offence",12:13:27,12:31:43,11:11:33,13:09:03,00:18:15,1597,204,13,7,1.12,22,0.16,0.33,27.99,87.47,3,6,9.76,178,
"Glazer",,"Entire Session",11:22:31,13:00:06,11:11:33,13:09:03,01:37:34,4870,307,41,17,0.6,56,0.42,0.36,27,49.91,41,35,5.09,497,
"Glazer",,"Entire Session - Live",11:31:14,12:49:33,11:11:33,13:09:03,01:18:18,4210,294,41,17,0.75,56,0.49,0.42,27,53.76,38,33,6.01,471,
"Glazer",,"Rondo 6vs2 (6*6m)",11:34:46,11:49:46,11:11:33,13:09:03,00:15:00,502,0,0,0,0,0,0.4,0.47,15.07,33.47,6,7,1.3,19,
"Glazer",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 1",11:54:13,11:56:12,11:11:33,13:09:03,00:01:58,208,17,1,0,0.28,0,1.01,2.02,19.95,105.19,2,4,22.31,44,
"Glazer",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 3",11:59:20,12:01:18,11:11:33,13:09:03,00:01:58,196,14,0,0,0,0,2.03,1.02,19.26,99.28,4,2,18.19,36,
"Glazer",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 5",12:04:20,12:06:20,11:11:33,13:09:03,00:02:00,196,20,1,0,0.29,0,2.49,2,20.82,97.8,5,4,19.66,39,
"Glazer",,"Tactical Defense & Offence",12:13:27,12:31:43,11:11:33,13:09:03,00:18:15,1597,185,32,7,2.14,37,0.38,0.38,27,87.47,7,7,11.63,212,
"Shalom",,"Entire Session",11:21:33,13:00:13,11:11:33,13:09:03,01:38:38,4828,321,127,10,1.38,205,0.25,0.3,28.02,48.95,25,30,5.03,496,
"Shalom",,"Entire Session - Live",11:31:14,12:49:33,11:11:33,13:09:03,01:18:18,4289,321,127,10,1.74,205,0.32,0.38,28.02,54.77,25,30,6.32,495,
"Shalom",,"Rondo 6vs2 (6*6m)",11:34:46,11:49:46,11:11:33,13:09:03,00:15:00,580,0,0,0,0,0,0.33,0.27,13.15,38.69,5,4,1.14,17,
"Shalom",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 1",11:54:13,11:56:12,11:11:33,13:09:03,00:01:58,234,27,0,0,0,0,1.01,3.03,18.5,118.31,2,6,27.63,55,
"Shalom",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 3",11:59:20,12:01:18,11:11:33,13:09:03,00:01:58,234,19,0,0,0,0,1.52,1.52,16.71,118.63,3,3,22.57,44,
"Shalom",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 5",12:04:20,12:06:20,11:11:33,13:09:03,00:02:00,200,14,0,0,0,0,1,2.99,17.48,99.85,2,6,18.82,38,
"Shalom",,"Tactical Defense & Offence",12:13:27,12:31:43,11:11:33,13:09:03,00:18:15,1502,193,84,10,5.13,145,0.27,0.33,28.02,82.23,5,6,12.74,233,
"Revivo",,"Entire Session",11:14:32,13:03:27,11:11:33,13:09:03,01:48:53,4627,178,90,32,1.12,120,0.34,0.28,28.71,42.5,37,30,3.69,402,
"Revivo",,"Entire Session - Live",11:31:14,12:49:33,11:11:33,13:09:03,01:18:18,3476,178,90,32,1.55,120,0.47,0.38,28.71,44.39,37,30,5.02,393,
"Revivo",,"Rondo 6vs2 (6*6m)",11:34:46,11:49:46,11:11:33,13:09:03,00:15:00,481,0,0,0,0,0,0.53,0.47,12.77,32.04,8,7,1.09,16,
"Revivo",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 1",11:54:13,11:56:12,11:11:33,13:09:03,00:01:58,167,2,0,0,0,0,1.01,1.51,16.98,84.37,2,3,9.62,19,
"Revivo",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 3",11:59:20,12:01:18,11:11:33,13:09:03,00:01:58,168,9,0,0,0,0,1.52,1.52,18.06,85.49,3,3,12.83,25,
"Revivo",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 5",12:04:20,12:06:20,11:11:33,13:09:03,00:02:00,166,3,0,0,0,0,2.99,2,15.48,82.77,6,4,13.43,27,
"Revivo",,"Tactical Defense & Offence",12:13:27,12:31:43,11:11:33,13:09:03,00:18:15,1200,114,87,32,6.52,120,0.49,0.44,28.71,65.71,9,8,12.34,225,
"Yao",,"Entire Session",11:32:31,13:05:17,11:11:33,13:09:03,01:32:45,3269,153,105,21,1.37,137,0.36,0.22,28.83,35.24,33,20,3.88,360,
"Yao",,"Entire Session - Live",11:32:31,12:49:33,11:11:33,13:09:03,01:17:01,2958,153,105,21,1.65,137,0.4,0.26,28.83,38.4,31,20,4.62,356,
"Yao",,"Rondo 6vs2 (6*6m)",11:34:46,11:49:46,11:11:33,13:09:03,00:15:00,420,0,0,0,0,0,0.33,0.33,13.94,27.97,5,5,0.83,12,
"Yao",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 2",11:56:46,11:58:46,11:11:33,13:09:03,00:02:00,154,0,0,0,0,0,2.5,0.5,14.35,77.08,5,1,9.2,18,
"Yao",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 4",12:01:48,12:03:48,11:11:33,13:09:03,00:02:00,193,13,1,0,0.28,0,2.5,0.5,20.25,96.46,5,1,16.05,32,
"Yao",,"Possession Game 6vs6+12F Hexagon (14*20+8m) Set 6",12:06:52,12:08:53,11:11:33,13:09:03,00:02:01,143,12,1,0,0.59,0,1.49,0.99,22.37,70.9,3,2,14.64,30,
