Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Shalom",,"Entire Session",11:39:46,13:15:07,11:35:36,13:17:23,01:35:19,4120,200,31,9,0.42,43,0.25,0.24,29.64,43.23,24,23,3.81,363,
"Shalom",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,3592,200,31,9,0.56,43,0.34,0.32,29.64,50.52,24,23,5.11,363,
"Shalom",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,255,0,0,0,0,0,0,0,10.64,62.96,0,0,0,0,
"Shalom",,"Rondo 8vs2 (6*6m)",11:54:36,12:05:10,11:35:36,13:17:23,00:10:34,299,0,0,0,0,0,0.09,0.28,11.6,28.26,1,3,0.52,6,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 1",12:08:03,12:09:37,11:35:36,13:17:23,00:01:34,117,1,0,0,0,0,0.63,1.27,15.45,74.29,1,2,8.89,14,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 2",12:10:22,12:11:52,11:35:36,13:17:23,00:01:30,109,0,0,0,0,0,0,0.67,12.17,72.87,0,1,2.78,4,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 3",12:12:35,12:14:07,11:35:36,13:17:23,00:01:31,116,0,0,0,0,0,0,0.66,13.62,76.61,0,1,7.02,11,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 4",12:14:56,12:16:24,11:35:36,13:17:23,00:01:28,115,0,0,0,0,0,0.68,0.68,14.13,77.61,1,1,6.91,10,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 5",12:17:10,12:18:40,11:35:36,13:17:23,00:01:30,111,0,0,0,0,0,1.33,1.33,14.28,73.6,2,2,7.33,11,
"Shalom",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 6",12:19:26,12:20:57,11:35:36,13:17:23,00:01:30,91,1,0,0,0,0,0.66,0,14.82,60.03,1,0,7.09,11,
"Shalom",,"SSG 6vs6 (28*42m) Set 1",12:25:48,12:28:17,11:35:36,13:17:23,00:02:28,289,32,13,9,8.89,19,1.21,1.21,29.64,116.8,3,3,30.48,75,
"Shalom",,"SSG 6vs6 (28*42m) Set 2",12:29:17,12:31:48,11:35:36,13:17:23,00:02:31,297,65,11,0,4.45,19,1.99,0.79,22.82,117.76,5,2,26.74,67,
"Shalom",,"SSG 6vs6 (28*42m) Set 3",12:32:51,12:35:21,11:35:36,13:17:23,00:02:30,271,32,5,0,2.06,5,1.99,1.99,22.7,108.21,5,5,23.57,59,
"Shalom",,"SSG 6vs6 (28*42m) Set 4",12:36:19,12:38:51,11:35:36,13:17:23,00:02:31,286,42,2,0,0.66,0,1.19,1.19,20.2,113.32,3,3,25.43,64,
"Agvadish",,"Entire Session",11:48:12,13:17:23,11:35:36,13:17:23,01:29:10,6323,662,203,54,2.88,277,0.87,0.87,32.04,70.91,78,78,12.3,1097,
"Agvadish",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,5645,662,203,54,3.62,277,1.1,1.1,32.04,79.39,78,78,15.43,1097,
"Agvadish",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,253,0,0,0,0,0,0,0,11.04,62.36,0,0,0,0,
"Agvadish",,"Rondo 8vs2 (6*6m)",11:54:36,12:05:10,11:35:36,13:17:23,00:10:34,275,6,0,0,0,0,0.28,0.09,16.82,26.01,3,1,1.53,16,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 1",12:08:03,12:09:37,11:35:36,13:17:23,00:01:34,154,9,0,0,0,0,3.17,3.8,17.2,97.45,5,6,26.5,42,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 2",12:10:22,12:11:52,11:35:36,13:17:23,00:01:30,163,20,1,0,0.37,0,4.67,3.33,19.94,108.66,7,5,29.92,45,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 3",12:12:35,12:14:07,11:35:36,13:17:23,00:01:31,143,11,0,0,0,0,3.29,3.95,16.29,94.04,5,6,22.75,35,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 4",12:14:56,12:16:24,11:35:36,13:17:23,00:01:28,150,7,0,0,0,0,1.35,2.71,17.06,101.32,2,4,19.44,29,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 5",12:17:10,12:18:40,11:35:36,13:17:23,00:01:30,138,16,1,0,0.37,0,3.98,2.65,20.11,91.78,6,4,24.89,38,
"Agvadish",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 6",12:19:26,12:20:57,11:35:36,13:17:23,00:01:30,105,0,0,0,0,0,2.64,3.96,14.83,69.25,4,6,10.44,16,
"Agvadish",,"SSG 6vs6 (28*42m) Set 1",12:25:48,12:28:17,11:35:36,13:17:23,00:02:28,330,58,23,0,9.25,26,3.64,4.04,22.96,133.32,9,10,37.81,94,
"Agvadish",,"SSG 6vs6 (28*42m) Set 2",12:29:17,12:31:48,11:35:36,13:17:23,00:02:31,266,46,2,0,0.68,7,1.59,1.99,20.86,105.76,4,5,25.05,63,
"Agvadish",,"SSG 6vs6 (28*42m) Set 3",12:32:51,12:35:21,11:35:36,13:17:23,00:02:30,275,33,12,0,4.79,12,2.79,1.6,23.7,109.77,7,4,23.89,60,
"Agvadish",,"SSG 6vs6 (28*42m) Set 4",12:36:19,12:38:51,11:35:36,13:17:23,00:02:31,294,37,14,0,5.56,10,2.38,2.38,24.55,116.54,6,6,29.88,75,
"Agvadish",,"LSG 5vs5 (40*60m) Set 1",12:42:03,12:45:33,11:35:36,13:17:23,00:03:30,427,73,51,14,18.56,64,0.86,2,29.41,121.88,3,7,41.36,145,
"Agvadish",,"LSG 5vs5 (40*60m) Set 2",12:47:04,12:50:35,11:35:36,13:17:23,00:03:31,443,88,51,40,25.87,65,1.42,1.42,32.04,125.86,5,5,45.43,160,
"Agvadish",,"LSG 5vs5 (40*60m) Set 3",12:52:06,12:55:38,11:35:36,13:17:23,00:03:32,445,94,15,0,4.16,23,1.41,1.13,23.34,125.84,5,4,27.14,96,
"Agvadish",,"LSG 5vs5 (40*60m) Set 4",12:57:10,13:00:42,11:35:36,13:17:23,00:03:31,469,102,22,0,6.23,25,1.7,1.13,23.33,133.06,6,4,37.46,132,
"Maliach",,"Entire Session",11:39:54,13:16:09,11:35:36,13:17:23,01:36:13,5868,486,124,6,1.35,128,0.71,0.63,26.64,60.98,68,61,8.36,804,
"Maliach",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,5099,486,124,6,1.83,128,0.93,0.86,26.64,71.7,66,61,11.27,802,
"Maliach",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,264,0,0,0,0,0,0,0,11.14,65.14,0,0,0,0,
"Maliach",,"Rondo 8vs2 (6*6m)",11:54:36,12:05:10,11:35:36,13:17:23,00:10:34,324,0,0,0,0,0,0.47,0.38,12.96,30.68,5,4,1.21,13,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 1",12:08:03,12:09:37,11:35:36,13:17:23,00:01:34,121,0,0,0,0,0,2.53,2.53,14.62,76.91,4,4,16.35,26,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 2",12:10:22,12:11:52,11:35:36,13:17:23,00:01:30,134,7,0,0,0,0,2,1.33,18.22,89.64,3,2,18.09,27,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 3",12:12:35,12:14:07,11:35:36,13:17:23,00:01:31,104,0,0,0,0,0,0.66,1.97,14.15,68.74,1,3,7.06,11,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 4",12:14:56,12:16:24,11:35:36,13:17:23,00:01:28,94,0,0,0,0,0,3.38,5.41,14.18,63.4,5,8,14.42,21,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 5",12:17:10,12:18:40,11:35:36,13:17:23,00:01:30,157,3,0,0,0,0,1.33,1.99,16.25,103.8,2,3,18.34,28,
"Maliach",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 6",12:19:26,12:20:57,11:35:36,13:17:23,00:01:30,110,3,0,0,0,0,5.28,3.3,17.07,72.87,8,5,16.23,25,
"Maliach",,"SSG 6vs6 (28*42m) Set 1",12:25:48,12:28:17,11:35:36,13:17:23,00:02:28,265,67,6,0,2.32,8,2.43,2.02,21.92,107.33,6,5,31.82,79,
"Maliach",,"SSG 6vs6 (28*42m) Set 2",12:29:17,12:31:48,11:35:36,13:17:23,00:02:31,258,32,6,0,2.55,4,1.19,1.19,22.12,102.53,3,3,21.85,55,
"Maliach",,"SSG 6vs6 (28*42m) Set 3",12:32:51,12:35:21,11:35:36,13:17:23,00:02:30,296,36,5,0,2.11,8,1.6,0.8,22.25,118.04,4,2,23.85,60,
"Maliach",,"SSG 6vs6 (28*42m) Set 4",12:36:19,12:38:51,11:35:36,13:17:23,00:02:31,270,34,8,0,3.15,10,1.98,0.79,24.55,107.18,5,2,21.52,54,
"Maliach",,"LSG 5vs5 (40*60m) Set 1",12:42:03,12:45:33,11:35:36,13:17:23,00:03:30,478,86,5,0,1.52,6,1.43,1.14,22.88,136.39,5,4,28.84,101,
"Maliach",,"LSG 5vs5 (40*60m) Set 2",12:47:04,12:50:35,11:35:36,13:17:23,00:03:31,416,52,28,1,8.08,27,1.42,1.99,26.44,118.22,5,7,23.34,82,
"Maliach",,"LSG 5vs5 (40*60m) Set 3",12:52:06,12:55:38,11:35:36,13:17:23,00:03:32,411,61,65,6,20.03,66,1.41,2.55,26.64,116.2,5,9,33.99,120,
"Maliach",,"LSG 5vs5 (40*60m) Set 4",12:57:10,13:00:42,11:35:36,13:17:23,00:03:31,472,77,0,0,0,0,0.85,0,19.24,133.79,3,0,20.68,73,
"Prada",,"Entire Session",11:43:08,13:14:04,11:35:36,13:17:23,01:30:54,1943,84,64,21,0.94,86,0.06,0.03,26.1,21.38,5,3,1.45,132,
"Biton",,"Entire Session",11:39:09,13:13:40,11:35:36,13:17:23,01:34:29,4005,133,28,10,0.41,44,0.22,0.11,26.98,42.39,21,10,2.63,248,
"Biton",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,3312,133,28,10,0.54,44,0.3,0.14,26.98,46.57,21,10,3.49,248,
"Biton",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,275,0,0,0,0,0,0,0,10.7,67.88,0,0,0,0,
"Biton",,"Rondo 8vs2 (6*6m)",11:54:36,12:05:10,11:35:36,13:17:23,00:10:34,231,0,0,0,0,0,0.09,0.09,12.32,21.86,1,1,0.74,8,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 1",12:08:03,12:09:37,11:35:36,13:17:23,00:01:34,81,0,0,0,0,0,0.63,0,10.36,51.14,1,0,1.4,2,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 2",12:10:22,12:11:52,11:35:36,13:17:23,00:01:30,79,0,0,0,0,0,0,0,10.85,52.65,0,0,1.75,3,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 3",12:12:35,12:14:07,11:35:36,13:17:23,00:01:31,95,0,0,0,0,0,0,0.66,10.88,62.27,0,1,2.19,3,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 4",12:14:56,12:16:24,11:35:36,13:17:23,00:01:28,85,0,0,0,0,0,0,0,12.53,57.33,0,0,3.12,5,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 5",12:17:10,12:18:40,11:35:36,13:17:23,00:01:30,83,0,0,0,0,0,0.66,0,10.15,54.76,1,0,2.11,3,
"Biton",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 6",12:19:26,12:20:57,11:35:36,13:17:23,00:01:30,100,0,0,0,0,0,1.98,0.66,13.74,66.03,3,1,9.54,14,
"Biton",,"SSG 6vs6 (28*42m) Set 1",12:25:48,12:28:17,11:35:36,13:17:23,00:02:28,240,40,1,0,0.45,0,0,0.81,20.26,97.13,0,2,22.01,54,
"Biton",,"SSG 6vs6 (28*42m) Set 2",12:29:17,12:31:48,11:35:36,13:17:23,00:02:31,238,18,2,0,0.89,0,2.38,0.4,20.51,94.47,6,1,15.64,39,
"Biton",,"SSG 6vs6 (28*42m) Set 3",12:32:51,12:35:21,11:35:36,13:17:23,00:02:30,203,1,0,0,0,0,1.2,0,16.1,80.91,3,0,7.39,19,
"Biton",,"SSG 6vs6 (28*42m) Set 4",12:36:19,12:38:51,11:35:36,13:17:23,00:02:31,211,8,3,0,1.37,5,1.19,0.79,22.35,83.62,3,2,10.01,25,
"Beni",,"Entire Session",11:40:44,13:15:47,11:35:36,13:17:23,01:35:01,6869,713,249,40,3.04,320,0.87,0.83,29.31,72.28,83,79,12.23,1162,
"Beni",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,6180,713,249,40,4.06,320,1.17,1.11,29.31,86.91,83,79,16.32,1160,
"Beni",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,276,0,0,0,0,0,0,0,9.96,68.22,0,0,0,0,
"Beni",,"Rondo 8vs2 (6*6m)",11:54:36,12:05:10,11:35:36,13:17:23,00:10:34,342,0,0,0,0,0,0.57,0.57,13.08,32.39,6,6,1.58,17,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 1",12:08:03,12:09:37,11:35:36,13:17:23,00:01:34,169,9,0,0,0,0,2.53,3.8,16.79,106.84,4,6,27.75,44,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 2",12:10:22,12:11:52,11:35:36,13:17:23,00:01:30,156,2,0,0,0,0,2.67,2,14.95,103.88,4,3,19.82,30,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 3",12:12:35,12:14:07,11:35:36,13:17:23,00:01:31,166,5,0,0,0,0,5.26,4.61,17.37,109.24,8,7,28.86,44,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 4",12:14:56,12:16:24,11:35:36,13:17:23,00:01:28,158,3,0,0,0,0,3.38,2.03,16.14,106.81,5,3,22.61,33,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 5",12:17:10,12:18:40,11:35:36,13:17:23,00:01:30,155,6,0,0,0,0,2.65,1.99,18.02,102.71,4,3,18.26,28,
"Beni",,"Possession Game 4vs4+2J, 4 Mini Goals (13*20m) Set 6",12:19:26,12:20:57,11:35:36,13:17:23,00:01:30,144,6,0,0,0,0,3.3,3.3,16.55,95.3,5,5,20.9,32,
"Beni",,"SSG 6vs6 (28*42m) Set 1",12:25:48,12:28:17,11:35:36,13:17:23,00:02:28,332,70,16,7,9.03,19,1.62,1.21,27.63,134.06,4,3,39.74,98,
"Beni",,"SSG 6vs6 (28*42m) Set 2",12:29:17,12:31:48,11:35:36,13:17:23,00:02:31,352,67,29,0,11.48,35,2.78,3.18,23.8,139.64,7,8,40.89,103,
"Beni",,"SSG 6vs6 (28*42m) Set 3",12:32:51,12:35:21,11:35:36,13:17:23,00:02:30,311,54,6,0,2.34,6,3.19,2.39,22.52,124.22,8,6,28.59,72,
"Beni",,"SSG 6vs6 (28*42m) Set 4",12:36:19,12:38:51,11:35:36,13:17:23,00:02:31,339,46,34,1,13.86,35,1.98,2.38,25.35,134.45,5,6,39.84,100,
"Beni",,"LSG 5vs5 (40*60m) Set 1",12:42:03,12:45:33,11:35:36,13:17:23,00:03:30,502,97,37,17,15.53,64,0.86,1.43,28.67,143.14,3,5,32.21,113,
"Beni",,"LSG 5vs5 (40*60m) Set 2",12:47:04,12:50:35,11:35:36,13:17:23,00:03:31,512,121,53,0,14.97,65,1.14,1.99,22.95,145.52,4,7,45.27,159,
"Beni",,"LSG 5vs5 (40*60m) Set 3",12:52:06,12:55:38,11:35:36,13:17:23,00:03:32,454,81,32,15,13.54,50,2.83,1.41,29.31,128.31,10,5,34.43,122,
"Beni",,"LSG 5vs5 (40*60m) Set 4",12:57:10,13:00:42,11:35:36,13:17:23,00:03:31,520,105,30,0,8.41,31,0.85,1.7,23.87,147.6,3,6,36.34,128,
"Bazea",,"Entire Session",11:35:36,13:13:55,11:35:36,13:17:23,01:38:17,5544,514,252,64,3.22,364,0.69,0.52,30.53,56.4,68,51,8.54,839,
"Bazea",,"Entire Session - Live",11:49:42,13:00:49,11:35:36,13:17:23,01:11:06,4694,514,252,64,4.45,364,0.96,0.72,30.53,66.01,68,51,11.77,837,
"Bazea",,"Warm-up, Mobility",11:50:31,11:54:34,11:35:36,13:17:23,00:04:02,252,0,0,0,0,0,0,0,9.82,62.13,0,0,0,0,
