Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Baco",,"Entire Session",11:05:22,12:42:02,10:56:04,12:51:40,01:36:38,6986,464,132,56,1.94,231,0.5,0.14,29.17,72.28,48,14,6.93,670,
"Baco",,"Entire Session - Live",11:11:33,12:36:57,10:56:04,12:51:40,01:25:24,6399,464,132,56,2.19,231,0.56,0.16,29.17,74.92,48,14,7.83,668,
"Baco",,"Warm-up, Mobility",11:17:37,11:21:29,10:56:04,12:51:40,00:03:51,358,9,0,0,0,0,0.52,0,15.77,92.52,2,0,3.45,13,
"Baco",,"Rondo 5vs2 (6*6m)",11:21:30,11:36:10,10:56:04,12:51:40,00:14:39,742,57,8,0,0.54,12,0.82,0.2,21.72,50.61,12,3,4.78,70,
"Baco",,"Short Accelerations 5*(3''/7'')",11:35:22,11:36:15,10:56:04,12:51:40,00:00:53,171,57,8,0,8.94,12,4.52,1.13,21.72,193.41,4,1,48.85,43,
"Baco",,"Possession Game 9vs9+3J (32*48m), 8 Mini Goals, Set 1",11:39:27,11:42:28,10:56:04,12:51:40,00:03:00,309,13,0,0,0,0,0.66,0.33,16.65,102.65,2,1,11.79,36,
"Baco",,"Possession Game 9vs9+3J (32*48m), 8 Mini Goals, Set 2",11:43:30,11:46:30,10:56:04,12:51:40,00:02:59,285,13,0,0,0,0,3.01,0,16.29,95.15,9,0,15.94,48,
"Baco",,"Possession Game 9vs9+3J (32*48m), 8 Mini Goals, Set 3",11:47:35,11:50:32,10:56:04,12:51:40,00:02:56,327,25,10,0,3.53,13,1.02,0.34,23.67,110.92,3,1,17.13,51,
"Baco",,"Possession Game 9vs9+3J (32*48m), 8 Mini Goals, Set 4",11:51:36,11:54:32,10:56:04,12:51:40,00:02:55,291,14,1,0,0.19,0,1.37,0.34,20.01,99.3,4,1,8.95,26,
"Baco",,"Possession Game 9vs9+3J (32*48m), 8 Mini Goals, Set 5",11:55:32,11:58:32,10:56:04,12:51:40,00:03:00,280,6,0,0,0,0,1,0,15.22,92.93,3,0,6.13,18,
"Baco",,"LSG 11vs11 (68*105m, All The Field) Set 1",12:03:22,12:07:27,10:56:04,12:51:40,00:04:05,489,54,16,1,4.22,29,0.49,0.98,26.75,119.79,2,4,16.53,68,
"Baco",,"LSG 11vs11 (68*105m, All The Field) Set 2",12:09:07,12:13:10,10:56:04,12:51:40,00:04:03,442,62,30,28,14.33,78,0.49,0.49,28.72,109.15,2,2,24.37,99,
"Baco",,"LSG 11vs11 (68*105m, All The Field) Set 3",12:14:41,12:18:44,10:56:04,12:51:40,00:04:02,427,29,12,15,6.68,29,0.25,0,29.17,105.65,1,0,9.42,38,
"Baco",,"LSG 11vs11 (68*105m, All The Field) Set 4",12:20:53,12:25:04,10:56:04,12:51:40,00:04:11,459,66,5,0,1.22,7,0.72,0,20.91,109.77,3,0,15.53,65,
"Baco",,"LSG 11vs11 (68*105m, All The Field) Set 5",12:26:26,12:30:26,10:56:04,12:51:40,00:04:00,482,93,47,12,14.71,62,0.75,0.25,26.21,120.36,3,1,26.15,105,
