Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance,
"Baco",,"Entire Session",18:01:28,19:47:08,17:52:37,20:03:22,01:45:38,8348,860,304,37,3.23,450,0.52,0.32,28.41,79.02,55,34,11.15,1178,
"Baco",,"Warm-up, Mobility",18:05:18,18:09:22,17:52:37,20:03:22,00:04:04,422,23,0,0,0,0,0.49,0.25,18.99,103.59,2,1,5.69,23,
"Baco",,"Rondo 6vs2 (6*6m)",18:10:00,18:18:00,17:52:37,20:03:22,00:08:00,305,0,0,0,0,0,0.62,0.25,11.94,38.14,5,2,1.64,13,
"Baco",,"Short Accelerations, 5'' with 1 COD",18:18:05,18:19:45,17:52:37,20:03:22,00:01:40,257,32,36,0,21.63,48,2.4,0.6,24.58,153.95,4,1,27.76,46,
"Baco",,"Possession Game 4vs4+3J (12*18m) Set 1",18:22:58,18:25:00,17:52:37,20:03:22,00:02:01,80,0,0,0,0,0,2.47,0,11.68,39.63,5,0,4.63,9,
"Baco",,"Possession Game 4vs4+3J (12*18m) Set 2",18:26:00,18:28:03,17:52:37,20:03:22,00:02:02,200,1,0,0,0,0,1.96,1.96,15.37,97.88,4,4,16.15,33,
"Baco",,"Possession Game 4vs4+3J (12*18m) Set 3",18:29:01,18:31:02,17:52:37,20:03:22,00:02:00,187,2,0,0,0,0,1.99,1.99,15.6,92.99,4,4,13.4,27,
"Baco",,"1st half",18:36:12,19:01:17,17:52:37,20:03:22,00:25:05,2866,342,126,19,5.78,179,0.56,0.28,26.71,114.25,14,7,18.2,457,
"Baco",,"2nd half",19:08:20,19:33:13,17:52:37,20:03:22,00:24:52,3016,461,142,19,6.46,223,0.68,0.6,28.41,121.23,17,15,22.89,569,
"Glazer",,"Entire Session",17:52:37,20:02:15,17:52:37,20:03:22,02:09:34,9190,1078,368,90,3.54,556,0.47,0.42,41.38,70.92,61,54,10.77,1395,
